caseid,year,id,age,sex,educ,degree,rincome,gunlaw,gunsales
"20062225",2006,2225,20,2,13,1,4,1,0
"20062226",2006,2226,44,2,16,2,12,0,0
"20062227",2006,2227,60,2,10,0,0,1,1
"20062228",2006,2228,56,2,14,1,8,0,0
"20062229",2006,2229,44,1,12,1,12,0,0
"20062230",2006,2230,45,1,13,1,0,0,1
"20062231",2006,2231,39,2,16,3,0,1,1
"20062232",2006,2232,28,1,14,1,12,0,0
"20062233",2006,2233,46,2,16,3,12,1,0
"20062234",2006,2234,25,2,19,4,0,1,1
"20062235",2006,2235,45,1,18,4,12,1,1
"20062236",2006,2236,59,1,12,1,12,0,0
"20062237",2006,2237,39,2,10,1,0,0,0
"20062238",2006,2238,31,1,9,0,9,1,0
"20062239",2006,2239,25,1,14,2,10,8,1
"20062240",2006,2240,51,1,18,4,12,2,1
"20062241",2006,2241,23,1,15,1,0,0,0
"20062242",2006,2242,36,2,9,0,0,0,0
"20062243",2006,2243,50,2,12,1,11,0,0
"20062244",2006,2244,50,2,12,1,12,1,1
"20062245",2006,2245,70,2,12,1,0,0,0
"20062246",2006,2246,29,2,16,3,12,0,0
"20062247",2006,2247,39,1,13,2,12,2,4
"20062248",2006,2248,27,1,12,1,11,0,4
"20062249",2006,2249,51,1,14,1,12,1,1
"20062250",2006,2250,61,1,12,1,10,1,0
"20062251",2006,2251,23,2,9,1,10,1,0
"20062252",2006,2252,82,1,16,3,0,1,1
"20062253",2006,2253,47,2,15,2,12,0,3
"20062254",2006,2254,30,1,11,0,12,1,0
"20062255",2006,2255,25,1,16,3,8,1,1
"20062256",2006,2256,32,1,12,1,12,0,1
"20062257",2006,2257,35,1,12,1,12,1,1
"20062258",2006,2258,75,2,16,3,0,0,0
"20062259",2006,2259,84,1,16,3,0,1,1
"20062260",2006,2260,53,2,12,1,10,0,0
"20062261",2006,2261,54,1,16,3,13,1,0
"20062262",2006,2262,30,1,20,4,12,1,2
"20062263",2006,2263,81,2,16,3,0,0,0
"20062264",2006,2264,39,1,19,4,12,0,0
"20062265",2006,2265,56,2,14,2,0,1,1
"20062266",2006,2266,34,2,16,3,4,0,0
"20062267",2006,2267,77,2,13,1,0,0,0
"20062268",2006,2268,80,1,16,3,0,0,0
"20062269",2006,2269,34,1,16,3,12,1,2
"20062270",2006,2270,82,1,19,4,0,0,0
"20062271",2006,2271,26,2,16,3,0,0,1
"20062272",2006,2272,48,1,20,4,12,0,0
"20062273",2006,2273,39,2,16,3,12,0,1
"20062274",2006,2274,43,2,16,4,12,0,0
"20062275",2006,2275,22,2,16,3,0,1,0
"20062276",2006,2276,39,2,14,1,12,1,0
"20062277",2006,2277,25,2,14,2,9,0,0
"20062278",2006,2278,33,1,16,3,12,0,1
"20062279",2006,2279,45,2,14,2,12,1,1
"20062280",2006,2280,86,2,13,1,0,2,0
"20062281",2006,2281,46,2,14,1,13,1,1
"20062282",2006,2282,28,2,3,0,9,0,0
"20062283",2006,2283,21,1,14,1,2,0,0
"20062284",2006,2284,72,2,14,1,0,1,1
"20062285",2006,2285,26,1,11,1,3,1,2
"20062286",2006,2286,26,1,18,4,3,0,0
"20062287",2006,2287,31,2,12,1,12,0,1
"20062288",2006,2288,24,2,14,1,7,0,0
"20062289",2006,2289,64,1,13,1,0,0,0
"20062290",2006,2290,72,1,12,1,0,0,0
"20062291",2006,2291,34,2,14,2,9,0,0
"20062292",2006,2292,32,2,12,1,9,1,0
"20062293",2006,2293,59,2,16,3,13,1,0
"20062294",2006,2294,72,2,16,3,0,1,0
"20062295",2006,2295,24,2,18,3,13,1,0
"20062296",2006,2296,48,2,13,1,0,2,5
"20062297",2006,2297,44,2,12,1,0,0,0
"20062298",2006,2298,35,1,12,1,12,1,2
"20062299",2006,2299,53,2,15,1,12,8,0
"20062300",2006,2300,25,2,16,3,12,0,1
"20062301",2006,2301,26,2,18,4,9,0,0
"20062302",2006,2302,59,1,13,1,0,1,4
"20062303",2006,2303,32,1,12,1,12,2,5
"20062304",2006,2304,57,2,12,1,4,0,0
"20062305",2006,2305,51,1,0,0,99,0,0
"20062306",2006,2306,44,1,16,1,0,0,0
"20062307",2006,2307,47,2,13,1,11,0,0
"20062308",2006,2308,36,2,13,1,0,2,1
"20062309",2006,2309,48,2,12,1,12,0,0
"20062310",2006,2310,37,2,18,3,8,1,0
"20062311",2006,2311,48,2,12,1,10,0,0
"20062312",2006,2312,45,1,13,1,3,0,1
"20062313",2006,2313,38,2,13,1,0,0,0
"20062314",2006,2314,52,2,11,1,0,0,0
"20062315",2006,2315,42,2,17,1,9,1,0
"20062316",2006,2316,39,2,12,1,0,1,0
"20062317",2006,2317,57,2,18,4,9,0,1
"20062318",2006,2318,78,2,20,4,0,0,0
"20062319",2006,2319,43,1,16,3,12,1,0
"20062320",2006,2320,36,2,13,1,10,2,0
"20062321",2006,2321,50,1,20,4,13,1,1
"20062322",2006,2322,30,1,16,3,12,1,1
"20062323",2006,2323,49,2,13,1,12,0,3
"20062324",2006,2324,27,1,14,2,0,1,0
"20062325",2006,2325,56,1,14,2,12,1,1
"20062326",2006,2326,40,1,14,2,12,0,0
"20062327",2006,2327,80,2,12,1,0,1,0
"20062328",2006,2328,60,1,16,3,13,0,0
"20062329",2006,2329,56,1,16,3,12,2,2
"20062330",2006,2330,75,2,11,0,0,0,0
"20062331",2006,2331,50,1,13,1,12,1,0
"20062332",2006,2332,71,2,17,4,0,1,0
"20062333",2006,2333,38,1,14,2,12,0,0
"20062334",2006,2334,56,2,11,1,0,1,0
"20062335",2006,2335,29,1,11,1,12,0,0
"20062336",2006,2336,44,2,12,1,11,1,1
"20062337",2006,2337,81,2,16,3,0,1,0
"20062338",2006,2338,77,2,16,3,0,2,4
"20062339",2006,2339,80,2,14,1,0,0,0
"20062340",2006,2340,43,1,16,3,12,2,3
"20062341",2006,2341,25,2,16,3,5,1,1
"20062342",2006,2342,37,1,19,4,12,0,0
"20062343",2006,2343,33,2,10,0,0,0,0
"20062344",2006,2344,55,1,18,4,0,1,0
"20062345",2006,2345,39,2,14,1,12,0,0
"20062346",2006,2346,48,2,8,0,0,0,3
"20062347",2006,2347,40,2,19,4,13,2,0
"20062348",2006,2348,21,2,15,1,3,0,0
"20062349",2006,2349,69,1,19,4,12,2,1
"20062350",2006,2350,34,1,15,1,7,0,1
"20062351",2006,2351,51,2,20,4,12,1,1
"20062352",2006,2352,89,2,12,1,0,0,0
"20062353",2006,2353,25,1,13,1,6,2,2
"20062354",2006,2354,21,2,15,1,5,0,0
"20062355",2006,2355,22,2,14,1,4,0,0
"20062356",2006,2356,31,1,20,4,9,0,1
"20062357",2006,2357,36,1,20,4,10,0,0
"20062358",2006,2358,23,1,15,1,0,0,0
"20062359",2006,2359,34,1,16,4,12,1,0
"20062360",2006,2360,30,2,13,1,12,1,0
"20062361",2006,2361,22,2,15,1,9,1,0
"20062362",2006,2362,32,1,12,1,11,2,0
"20062363",2006,2363,34,2,14,1,12,1,0
"20062364",2006,2364,43,1,16,1,12,0,0
"20062365",2006,2365,53,1,12,1,13,0,0
"20062366",2006,2366,26,2,15,1,3,1,0
"20062367",2006,2367,42,2,11,0,10,1,0
"20062368",2006,2368,35,1,15,1,12,1,1
"20062369",2006,2369,37,2,15,4,4,0,0
"20062370",2006,2370,31,2,13,1,11,0,0
"20062371",2006,2371,72,2,9,1,0,0,0
"20062372",2006,2372,89,2,9,0,0,0,0
"20062373",2006,2373,23,1,17,1,0,2,0
"20062374",2006,2374,63,2,12,1,0,0,0
"20062375",2006,2375,32,1,10,0,10,0,0
"20062376",2006,2376,51,2,13,1,12,1,8
"20062377",2006,2377,26,1,18,3,11,1,3
"20062378",2006,2378,22,2,15,1,11,1,0
"20062379",2006,2379,25,2,12,0,0,0,0
"20062380",2006,2380,35,1,13,1,12,0,2
"20062381",2006,2381,69,2,10,0,0,1,1
"20062382",2006,2382,22,1,10,0,3,0,0
"20062383",2006,2383,33,2,14,1,0,0,4
"20062384",2006,2384,32,2,14,2,6,0,3
"20062385",2006,2385,84,2,14,2,0,1,1
"20062386",2006,2386,39,2,13,1,9,0,0
"20062387",2006,2387,50,2,14,2,0,0,4
"20062388",2006,2388,74,1,10,0,0,1,1
"20062389",2006,2389,55,1,13,1,0,0,0
"20062390",2006,2390,63,1,10,1,0,0,0
"20062391",2006,2391,34,2,13,1,0,1,0
"20062392",2006,2392,33,2,16,3,12,0,0
"20062393",2006,2393,42,1,10,0,9,0,2
"20062394",2006,2394,72,2,11,0,0,0,0
"20062395",2006,2395,59,1,11,1,0,0,1
"20062396",2006,2396,46,2,15,1,0,0,0
"20062397",2006,2397,64,1,19,4,0,1,1
"20062398",2006,2398,83,1,12,1,0,0,0
"20062399",2006,2399,46,2,14,1,9,0,0
"20062400",2006,2400,54,2,14,2,12,0,0
"20062401",2006,2401,22,2,10,0,0,1,3
"20062402",2006,2402,81,2,16,3,0,0,0
"20062403",2006,2403,65,1,7,0,0,0,0
"20062404",2006,2404,29,2,14,1,10,1,1
"20062405",2006,2405,25,2,12,1,9,1,0
"20062406",2006,2406,31,1,14,1,9,0,0
"20062407",2006,2407,38,1,12,1,0,0,0
"20062408",2006,2408,44,2,15,2,12,0,0
"20062409",2006,2409,32,2,12,1,8,1,1
"20062410",2006,2410,63,1,12,1,0,1,0
"20062411",2006,2411,58,1,16,3,0,2,1
"20062412",2006,2412,54,2,12,1,10,0,1
"20062413",2006,2413,77,2,12,1,0,0,0
"20062414",2006,2414,77,1,14,2,12,0,0
"20062415",2006,2415,32,1,18,3,12,0,0
"20062416",2006,2416,44,1,13,1,12,2,1
"20062417",2006,2417,61,2,14,1,0,1,0
"20062418",2006,2418,61,2,16,3,6,0,0
"20062419",2006,2419,35,1,16,3,12,2,0
"20062420",2006,2420,66,1,16,3,0,1,1
"20062421",2006,2421,74,1,14,2,0,1,1
"20062422",2006,2422,42,1,19,4,12,1,1
"20062423",2006,2423,84,2,12,1,1,2,8
"20062424",2006,2424,54,2,17,4,12,1,0
"20062425",2006,2425,85,1,15,3,0,1,1
"20062426",2006,2426,22,1,10,1,11,0,0
"20062427",2006,2427,22,1,15,1,12,0,0
"20062428",2006,2428,55,2,18,4,12,0,0
"20062429",2006,2429,79,1,16,3,0,0,0
"20062430",2006,2430,49,1,19,4,13,2,0
"20062431",2006,2431,29,1,14,2,11,0,0
"20062432",2006,2432,61,1,16,4,12,0,2
"20062433",2006,2433,74,1,17,3,0,2,0
"20062434",2006,2434,41,2,16,3,0,0,2
"20062435",2006,2435,75,2,11,0,0,0,0
"20062436",2006,2436,80,2,12,1,0,0,0
"20062437",2006,2437,50,1,14,1,12,0,3
"20062438",2006,2438,53,2,12,1,12,0,0
"20062439",2006,2439,68,2,13,1,0,1,0
"20062440",2006,2440,59,1,12,1,12,0,0
"20062441",2006,2441,36,2,12,1,11,0,0
"20062442",2006,2442,78,2,16,3,98,1,3
"20062443",2006,2443,46,2,13,1,11,2,0
"20062444",2006,2444,57,1,16,3,12,2,4
"20062445",2006,2445,18,1,12,1,2,1,0
"20062446",2006,2446,46,2,16,3,9,1,0
"20062447",2006,2447,72,1,14,2,0,2,3
"20062448",2006,2448,68,1,13,1,99,2,0
"20062449",2006,2449,61,1,12,1,12,0,0
"20062450",2006,2450,50,1,6,0,13,0,0
"20062451",2006,2451,23,2,12,1,0,1,1
"20062452",2006,2452,72,1,18,4,0,0,0
"20062453",2006,2453,68,1,15,1,0,0,0
"20062454",2006,2454,54,2,12,1,1,0,0
"20062455",2006,2455,61,1,14,2,0,1,0
"20062456",2006,2456,59,2,16,3,0,1,1
"20062457",2006,2457,64,1,14,2,0,0,0
"20062458",2006,2458,78,1,9,0,0,0,0
"20062459",2006,2459,45,1,12,1,0,0,0
"20062460",2006,2460,36,2,15,2,12,0,0
"20062461",2006,2461,71,1,14,1,0,0,0
"20062462",2006,2462,58,2,14,1,11,1,0
"20062463",2006,2463,38,1,14,1,12,0,0
"20062464",2006,2464,71,2,11,0,0,2,5
"20062465",2006,2465,64,1,16,3,12,2,5
"20062466",2006,2466,34,1,15,2,2,0,0
"20062467",2006,2467,37,1,12,1,12,0,4
"20062468",2006,2468,20,2,12,1,9,0,0
"20062469",2006,2469,33,2,14,1,0,1,0
"20062470",2006,2470,86,1,18,3,0,1,0
"20062471",2006,2471,54,1,12,1,12,1,2
"20062472",2006,2472,38,2,14,2,12,0,1
"20062473",2006,2473,74,1,13,1,0,0,0
"20062474",2006,2474,73,2,8,0,0,0,0
"20062475",2006,2475,40,1,10,0,0,2,0
"20062476",2006,2476,54,2,12,1,12,0,0
"20062477",2006,2477,22,1,12,1,12,0,0
"20062478",2006,2478,24,1,14,1,9,0,0
"20062479",2006,2479,54,1,10,0,0,0,1
"20062480",2006,2480,28,1,15,2,12,1,0
"20062481",2006,2481,33,1,11,0,12,0,0
"20062482",2006,2482,48,2,16,3,8,0,0
"20062483",2006,2483,85,2,12,1,0,0,1
"20062484",2006,2484,19,1,3,0,10,0,0
"20062485",2006,2485,74,1,12,1,0,0,0
"20062486",2006,2486,59,1,12,1,12,1,0
"20062487",2006,2487,80,1,12,1,0,2,4
"20062488",2006,2488,41,1,14,1,12,0,0
"20062489",2006,2489,72,2,14,2,0,0,0
"20062490",2006,2490,39,2,11,1,9,1,1
"20062491",2006,2491,32,2,12,1,12,0,0
"20062492",2006,2492,46,2,13,1,0,0,0
"20062493",2006,2493,36,2,12,1,10,1,0
"20062494",2006,2494,48,2,14,1,0,1,2
"20062495",2006,2495,37,2,10,0,5,1,0
"20062496",2006,2496,27,2,12,1,11,0,2
"20062497",2006,2497,48,2,16,2,0,0,2
"20062498",2006,2498,66,2,14,1,0,0,0
"20062499",2006,2499,74,2,12,1,0,1,0
"20062500",2006,2500,53,2,12,1,0,0,0
"20062501",2006,2501,52,2,14,1,0,0,2
"20062502",2006,2502,44,1,12,1,12,0,0
"20062503",2006,2503,42,2,12,1,11,1,0
"20062504",2006,2504,52,2,12,1,12,1,0
"20062505",2006,2505,41,1,14,2,12,1,1
"20062506",2006,2506,48,2,18,4,12,0,0
"20062507",2006,2507,42,2,15,1,12,0,1
"20062508",2006,2508,66,1,17,4,0,2,0
"20062509",2006,2509,60,2,15,1,13,1,0
"20062510",2006,2510,28,2,17,4,12,1,0
"20062511",2006,2511,43,2,12,1,12,1,0
"20062512",2006,2512,59,1,12,1,13,0,0
"20062513",2006,2513,52,2,12,1,12,0,0
"20062514",2006,2514,47,1,12,1,12,1,0
"20062515",2006,2515,55,1,12,1,12,0,0
"20062516",2006,2516,27,2,16,1,11,1,1
"20062517",2006,2517,23,1,14,2,11,0,0
"20062518",2006,2518,30,2,17,3,11,1,0
"20062519",2006,2519,25,1,15,1,6,1,0
"20062520",2006,2520,47,1,18,4,13,2,0
"20062521",2006,2521,57,2,20,4,12,0,0
"20062522",2006,2522,43,1,16,3,13,0,0
"20062523",2006,2523,45,2,16,3,0,0,0
"20062524",2006,2524,22,1,16,1,9,0,0
"20062525",2006,2525,71,1,16,3,0,0,0
"20062526",2006,2526,85,2,2,0,0,1,1
"20062527",2006,2527,35,1,12,1,12,0,0
"20062528",2006,2528,42,2,16,3,12,1,1
"20062529",2006,2529,34,1,17,3,12,0,0
"20062530",2006,2530,39,2,16,3,12,0,0
"20062531",2006,2531,23,1,12,1,12,0,0
"20062532",2006,2532,28,1,17,3,11,0,1
"20062533",2006,2533,52,2,13,1,12,0,0
"20062534",2006,2534,34,1,12,1,12,0,1
"20062535",2006,2535,20,1,12,1,8,0,0
"20062536",2006,2536,29,1,18,3,12,0,0
"20062537",2006,2537,61,2,16,3,0,1,1
"20062538",2006,2538,80,1,6,0,0,1,2
"20062539",2006,2539,68,1,15,1,0,0,0
"20062540",2006,2540,63,2,14,2,12,1,0
"20062541",2006,2541,49,2,12,1,0,0,0
"20062542",2006,2542,51,2,13,1,9,1,0
"20062543",2006,2543,58,1,12,1,12,0,0
"20062544",2006,2544,65,1,17,3,12,2,5
"20062545",2006,2545,36,1,18,3,12,2,5
"20062546",2006,2546,38,2,16,3,12,1,0
"20062547",2006,2547,50,1,17,4,12,0,0
"20062548",2006,2548,53,1,12,1,12,1,0
"20062549",2006,2549,57,1,2,0,11,2,0
"20062550",2006,2550,86,2,12,1,0,2,0
"20062551",2006,2551,43,2,13,1,11,0,1
"20062552",2006,2552,27,1,6,0,12,1,0
"20062553",2006,2553,71,2,20,4,0,0,2
"20062554",2006,2554,65,2,19,4,0,1,0
"20062555",2006,2555,28,1,7,0,98,2,0
"20062556",2006,2556,51,1,16,3,12,0,1
"20062557",2006,2557,20,2,12,1,0,0,1
"20062558",2006,2558,49,1,7,0,0,1,2
"20062559",2006,2559,81,1,16,4,13,1,1
"20062560",2006,2560,89,2,16,1,0,0,0
"20062561",2006,2561,32,1,14,1,12,0,0
"20062562",2006,2562,72,2,12,1,0,1,1
"20062563",2006,2563,32,2,17,3,12,1,1
"20062564",2006,2564,34,2,12,1,12,0,0
"20062565",2006,2565,33,2,15,2,11,2,2
"20062566",2006,2566,74,2,14,2,0,0,0
"20062567",2006,2567,89,1,16,4,0,0,0
"20062568",2006,2568,75,1,20,4,0,1,0
"20062569",2006,2569,39,2,17,4,12,1,2
"20062570",2006,2570,59,1,16,3,12,0,0
"20062571",2006,2571,26,1,17,3,12,0,5
"20062572",2006,2572,37,2,12,1,0,2,1
"20062573",2006,2573,60,2,16,3,12,0,0
"20062574",2006,2574,32,1,12,1,8,0,0
"20062575",2006,2575,44,1,20,3,12,1,1
"20062576",2006,2576,39,2,17,3,12,1,0
"20062577",2006,2577,41,2,16,2,13,0,0
"20062578",2006,2578,54,1,16,3,99,1,0
"20062579",2006,2579,21,2,14,1,9,1,4
"20062580",2006,2580,53,2,19,3,0,0,1
"20062581",2006,2581,49,2,9,0,0,0,0
"20062582",2006,2582,27,1,17,3,10,1,0
"20062583",2006,2583,30,2,12,1,9,2,0
"20062584",2006,2584,67,1,8,0,7,0,0
"20062585",2006,2585,57,2,7,0,0,2,0
"20062586",2006,2586,70,2,16,3,0,0,0
"20062587",2006,2587,53,2,14,1,9,1,2
"20062588",2006,2588,41,1,12,1,0,0,0
"20062589",2006,2589,35,1,17,3,12,0,0
"20062590",2006,2590,75,2,13,1,0,1,0
"20062591",2006,2591,32,1,16,3,10,0,1
"20062592",2006,2592,28,2,16,3,0,0,1
"20062593",2006,2593,24,1,16,3,0,0,0
"20062594",2006,2594,23,1,14,1,99,8,1
"20062595",2006,2595,68,2,13,1,0,0,0
"20062596",2006,2596,27,1,12,1,12,0,0
"20062597",2006,2597,29,1,16,4,10,0,0
"20062598",2006,2598,26,2,17,3,11,0,0
"20062599",2006,2599,54,2,16,3,12,0,0
"20062600",2006,2600,67,2,16,3,0,1,1
"20062601",2006,2601,31,1,13,1,12,0,0
"20062602",2006,2602,34,2,13,1,0,0,8
"20062603",2006,2603,21,2,16,1,1,0,1
"20062604",2006,2604,26,1,16,3,10,0,1
"20062605",2006,2605,26,1,12,1,12,1,0
"20062606",2006,2606,66,1,16,3,9,0,0
"20062607",2006,2607,22,2,12,1,0,0,0
"20062608",2006,2608,53,1,18,4,7,0,0
"20062609",2006,2609,59,1,13,1,11,1,0
"20062610",2006,2610,21,1,11,1,12,0,0
"20062611",2006,2611,60,1,18,4,13,0,0
"20062612",2006,2612,25,2,16,3,99,0,0
"20062613",2006,2613,60,2,12,1,0,0,0
"20062614",2006,2614,55,2,20,4,12,1,1
"20062615",2006,2615,50,1,16,3,11,1,2
"20062616",2006,2616,26,2,16,3,0,1,0
"20062617",2006,2617,27,2,12,1,0,1,0
"20062618",2006,2618,21,2,10,1,0,0,0
"20062619",2006,2619,21,2,15,1,8,0,0
"20062620",2006,2620,26,1,16,3,12,0,0
"20062621",2006,2621,72,1,18,4,13,1,9
"20062622",2006,2622,20,2,13,1,4,1,0
"20062623",2006,2623,28,1,12,1,1,1,1
"20062624",2006,2624,66,2,14,1,9,0,2
"20062625",2006,2625,83,2,15,1,0,0,1
"20062626",2006,2626,41,1,13,1,0,1,0
"20062627",2006,2627,57,1,12,1,12,0,0
"20062628",2006,2628,33,1,14,1,12,0,0
"20062629",2006,2629,66,2,12,1,8,1,0
"20062630",2006,2630,76,2,14,1,0,1,9
"20062631",2006,2631,54,2,12,1,0,0,0
"20062632",2006,2632,36,2,16,3,12,1,1
"20062633",2006,2633,66,2,14,1,0,1,2
"20062634",2006,2634,36,2,16,3,4,0,0
"20062635",2006,2635,23,2,17,1,2,0,0
"20062636",2006,2636,41,2,20,4,0,0,0
"20062637",2006,2637,59,1,14,1,0,0,1
"20062638",2006,2638,33,1,19,4,12,0,0
"20062639",2006,2639,59,1,16,3,12,1,2
"20062640",2006,2640,74,2,12,1,0,0,0
"20062641",2006,2641,37,2,16,3,0,0,1
"20062642",2006,2642,32,2,9,1,0,0,0
"20062643",2006,2643,45,2,16,3,12,1,0
"20062644",2006,2644,60,1,15,1,12,0,0
"20062645",2006,2645,30,1,20,4,12,1,1
"20062646",2006,2646,38,2,17,4,12,0,0
"20062647",2006,2647,30,2,13,1,9,0,0
"20062648",2006,2648,29,1,16,3,12,0,0
"20062649",2006,2649,55,1,14,1,0,0,0
"20062650",2006,2650,26,2,16,3,1,1,2
"20062651",2006,2651,52,2,12,1,12,1,0
"20062652",2006,2652,51,2,9,0,0,0,0
"20062653",2006,2653,22,1,12,1,0,0,2
"20062654",2006,2654,29,1,12,1,9,0,0
"20062655",2006,2655,30,1,15,1,12,0,0
"20062656",2006,2656,41,2,6,0,0,0,1
"20062657",2006,2657,69,2,12,1,12,0,0
"20062658",2006,2658,61,2,16,3,11,1,1
"20062659",2006,2659,39,2,12,1,11,0,1
"20062660",2006,2660,23,1,14,2,2,1,1
"20062661",2006,2661,49,2,13,1,10,0,0
"20062662",2006,2662,53,2,12,1,12,0,0
"20062663",2006,2663,99,1,20,4,12,0,0
"20062664",2006,2664,37,2,12,1,12,0,0
"20062665",2006,2665,25,1,14,2,11,1,0
"20062666",2006,2666,28,2,14,2,0,0,0
"20062667",2006,2667,64,2,13,1,0,0,0
"20062668",2006,2668,41,1,11,0,11,0,0
"20062669",2006,2669,57,2,12,1,12,1,1
"20062670",2006,2670,68,2,5,0,0,0,0
"20062671",2006,2671,71,1,11,0,0,0,0
"20062672",2006,2672,58,2,12,1,11,1,0
"20062673",2006,2673,35,1,6,0,2,0,0
"20062674",2006,2674,46,2,16,3,12,8,0
"20062675",2006,2675,43,1,10,0,10,0,0
"20062676",2006,2676,72,2,12,1,12,0,0
"20062677",2006,2677,54,2,13,1,13,0,2
"20062678",2006,2678,63,2,11,0,0,0,0
"20062679",2006,2679,53,1,12,1,12,0,0
"20062680",2006,2680,52,2,16,2,13,0,0
"20062681",2006,2681,71,1,9,0,99,2,3
"20062682",2006,2682,48,2,10,0,12,0,0
"20062683",2006,2683,39,1,10,0,12,2,0
"20062684",2006,2684,70,2,11,0,0,1,0
"20062685",2006,2685,38,2,16,3,10,1,2
"20062686",2006,2686,39,2,11,1,0,1,1
"20062687",2006,2687,35,2,12,1,9,0,1
"20062688",2006,2688,77,2,13,1,0,0,0
"20062689",2006,2689,38,1,12,1,12,0,0
"20062690",2006,2690,38,2,16,2,12,0,0
"20062691",2006,2691,45,1,12,1,12,0,0
"20062692",2006,2692,57,1,12,1,13,0,0
"20062693",2006,2693,32,2,14,2,0,1,1
"20062694",2006,2694,32,1,9,1,0,0,0
"20062695",2006,2695,55,1,12,1,0,0,0
"20062696",2006,2696,36,2,12,1,12,1,0
"20062697",2006,2697,59,1,17,3,12,0,0
"20062698",2006,2698,75,1,13,1,12,2,0
"20062699",2006,2699,75,1,18,4,0,0,0
"20062700",2006,2700,47,1,12,0,13,1,0
"20062701",2006,2701,61,2,9,0,2,0,0
"20062702",2006,2702,54,1,12,1,13,0,0
"20062703",2006,2703,35,1,16,2,0,0,0
"20062704",2006,2704,30,2,11,0,0,1,0
"20062705",2006,2705,33,2,9,0,0,1,0
"20062706",2006,2706,23,1,15,1,0,1,0
"20062707",2006,2707,46,2,6,0,0,0,0
"20062708",2006,2708,49,2,16,2,9,0,0
"20062709",2006,2709,35,2,16,3,12,1,0
"20062710",2006,2710,47,1,16,3,98,0,0
"20062711",2006,2711,71,1,20,4,12,0,5
"20062712",2006,2712,35,1,9,0,98,1,0
"20062713",2006,2713,48,2,12,1,12,0,0
"20062714",2006,2714,52,2,9,0,8,0,0
"20062715",2006,2715,20,1,13,1,13,0,0
"20062716",2006,2716,34,2,12,0,0,1,0
"20062717",2006,2717,49,2,13,1,4,1,0
"20062718",2006,2718,33,1,11,0,1,0,0
"20062719",2006,2719,70,2,14,1,99,0,0
"20062720",2006,2720,43,2,13,1,12,1,0
"20062721",2006,2721,71,2,13,1,0,0,8
"20062722",2006,2722,19,1,12,1,0,1,0
"20062723",2006,2723,36,1,20,4,12,0,0
"20062724",2006,2724,41,1,12,1,11,1,0
"20062725",2006,2725,43,1,20,4,12,0,0
"20062726",2006,2726,30,1,13,1,12,0,0
"20062727",2006,2727,64,1,14,1,0,0,0
"20062728",2006,2728,40,2,9,0,13,0,0
"20062729",2006,2729,49,2,10,0,98,0,0
"20062730",2006,2730,58,1,12,1,0,0,0
"20062731",2006,2731,39,1,13,1,8,0,0
"20062732",2006,2732,31,1,8,0,9,0,1
"20062733",2006,2733,32,2,15,2,10,1,0
"20062734",2006,2734,19,1,0,0,6,8,0
"20062735",2006,2735,47,1,6,0,12,1,0
"20062736",2006,2736,37,1,12,1,12,0,0
"20062737",2006,2737,32,1,11,0,11,1,0
"20062738",2006,2738,20,2,12,1,2,0,0
"20062739",2006,2739,51,2,11,0,0,0,0
"20062740",2006,2740,29,2,13,2,13,0,0
"20062741",2006,2741,53,1,12,0,13,0,0
"20062742",2006,2742,52,1,9,0,11,0,0
"20062743",2006,2743,38,2,12,1,0,1,0
"20062744",2006,2744,41,1,9,1,9,1,0
"20062745",2006,2745,28,1,9,1,9,1,0
"20062746",2006,2746,37,1,17,4,98,1,0
"20062747",2006,2747,45,2,12,1,0,0,0
"20062748",2006,2748,42,2,13,1,4,1,0
"20062749",2006,2749,34,2,2,0,0,0,0
"20062750",2006,2750,39,2,16,3,12,0,0
"20062751",2006,2751,33,1,8,0,98,0,0
"20062752",2006,2752,42,2,9,0,0,0,0
"20062753",2006,2753,33,2,9,0,0,0,0
"20062754",2006,2754,55,2,0,0,0,1,0
"20062755",2006,2755,55,1,17,4,12,1,0
"20062756",2006,2756,70,1,12,1,0,0,0
"20062757",2006,2757,39,1,17,4,12,2,0
"20062758",2006,2758,39,1,12,1,12,0,0
"20062759",2006,2759,35,2,12,1,12,0,0
"20062760",2006,2760,19,2,13,1,8,1,1
"20062761",2006,2761,42,1,12,1,11,0,0
"20062762",2006,2762,27,2,14,1,12,0,1
"20062763",2006,2763,31,1,12,1,12,2,1
"20062764",2006,2764,39,1,13,1,12,0,4
"20062765",2006,2765,34,1,12,1,12,1,0
"20062766",2006,2766,27,1,15,1,12,0,0
"20062767",2006,2767,54,1,12,1,0,0,0
"20062768",2006,2768,27,1,12,1,12,0,0
"20062769",2006,2769,28,1,16,3,12,1,0
"20062770",2006,2770,55,1,16,3,12,0,0
"20062771",2006,2771,67,1,14,1,12,0,0
"20062772",2006,2772,19,2,11,0,0,2,0
"20062773",2006,2773,59,2,8,0,98,0,0
"20062774",2006,2774,39,1,12,1,12,1,1
"20062775",2006,2775,43,2,16,3,1,0,0
"20062776",2006,2776,27,1,12,1,3,0,0
"20062777",2006,2777,22,1,10,0,0,2,5
"20062778",2006,2778,33,1,20,4,12,0,0
"20062779",2006,2779,28,1,17,3,12,0,0
"20062780",2006,2780,31,2,14,2,12,1,0
"20062781",2006,2781,53,1,16,3,12,2,3
"20062782",2006,2782,51,2,14,2,12,0,1
